home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
Santos,Chapecoense-sc,5.0,5.0,1.0,10.0,7.0,18.0,1.0,3.0,6.0,7.0,1.0,11.0,13.0,17.0,13.0,7.0,7.0,1.0,59.0,41.0,5.0,2.0,0.0,0.0,5.0,4.0,542.0,368.0,464.0,288.0,86.0,78.0,2
Santos,Chapecoense-sc,2.0,3.0,11.0,2.0,19.0,7.0,6.0,2.0,9.0,2.0,10.0,5.0,15.0,24.0,5.0,4.0,3.0,4.0,63.0,37.0,2.0,1.0,0.0,0.0,2.0,2.0,447.0,262.0,352.0,161.0,79.0,61.0,0
Santos,Chapecoense-sc,5.0,0.0,5.0,4.0,11.0,4.0,1.0,0.0,6.0,1.0,5.0,3.0,18.0,19.0,3.0,2.0,2.0,0.0,67.0,33.0,3.0,4.0,0.0,0.0,0.0,3.0,499.0,243.0,444.0,190.0,89.0,78.0,2
Santos,Chapecoense-sc,3.0,5.0,2.0,3.0,9.0,15.0,4.0,7.0,5.0,6.0,4.0,9.0,14.0,14.0,2.0,5.0,1.0,0.0,43.0,57.0,1.0,2.0,0.0,0.0,5.0,1.0,393.0,515.0,328.0,433.0,83.0,84.0,2
Santos,Vasco DA Gama,6.0,1.0,5.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,6.0,6.0,8.0,0.0,54.0,46.0,3.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Santos,Vasco DA Gama,3.0,6.0,3.0,12.0,8.0,20.0,2.0,2.0,5.0,5.0,3.0,15.0,14.0,14.0,6.0,6.0,2.0,3.0,57.0,43.0,2.0,5.0,0.0,0.0,4.0,2.0,466.0,345.0,373.0,279.0,80.0,81.0,0
Santos,Vasco DA Gama,3.0,3.0,8.0,7.0,13.0,14.0,2.0,4.0,8.0,7.0,5.0,7.0,11.0,17.0,10.0,6.0,3.0,0.0,53.0,47.0,1.0,4.0,0.0,1.0,2.0,2.0,444.0,397.0,373.0,326.0,84.0,82.0,1
Santos,Vasco DA Gama,8.0,5.0,14.0,6.0,23.0,15.0,1.0,4.0,13.0,11.0,10.0,4.0,18.0,11.0,8.0,5.0,1.0,5.0,55.0,45.0,2.0,5.0,0.0,1.0,5.0,4.0,431.0,344.0,344.0,261.0,80.0,76.0,2
Santos,Vasco DA Gama,5.0,3.0,5.0,3.0,13.0,9.0,3.0,3.0,5.0,4.0,8.0,5.0,17.0,21.0,9.0,2.0,2.0,1.0,62.0,38.0,2.0,3.0,0.0,0.0,1.0,3.0,423.0,267.0,362.0,205.0,86.0,77.0,1
Santos,Atletico Paranaense,6.0,5.0,3.0,9.0,12.0,15.0,3.0,1.0,9.0,6.0,3.0,9.0,0.0,0.0,7.0,5.0,4.0,3.0,49.0,51.0,0.0,1.0,0.0,0.0,4.0,1.0,440.0,442.0,380.0,385.0,86.0,87.0,2
Santos,Atletico Paranaense,4.0,2.0,2.0,4.0,9.0,6.0,3.0,0.0,7.0,2.0,2.0,4.0,10.0,13.0,6.0,3.0,2.0,3.0,45.0,55.0,2.0,1.0,0.0,0.0,2.0,2.0,448.0,541.0,369.0,459.0,82.0,85.0,2
Santos,Atletico Paranaense,6.0,5.0,10.0,7.0,21.0,17.0,5.0,5.0,8.0,12.0,13.0,5.0,7.0,14.0,4.0,6.0,1.0,1.0,44.0,56.0,1.0,1.0,0.0,0.0,4.0,5.0,484.0,595.0,416.0,514.0,86.0,86.0,2
