home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
America Mineiro,Figueirense,3.0,7.0,10.0,5.0,18.0,13.0,5.0,1.0,9.0,5.0,9.0,8.0,20.0,13.0,9.0,2.0,1.0,2.0,50.0,50.0,2.0,3.0,0.0,0.0,7.0,2.0,354.0,374.0,268.0,278.0,76.0,74.0,2
America Mineiro,Ponte Preta,6.0,5.0,5.0,6.0,14.0,13.0,3.0,2.0,5.0,7.0,9.0,6.0,7.0,15.0,3.0,7.0,5.0,2.0,54.0,46.0,1.0,3.0,0.0,0.0,3.0,4.0,529.0,433.0,429.0,326.0,81.0,75.0,0
America Mineiro,Ponte Preta,6.0,5.0,5.0,6.0,14.0,13.0,3.0,2.0,5.0,7.0,9.0,6.0,7.0,15.0,3.0,7.0,5.0,2.0,54.0,46.0,1.0,3.0,0.0,0.0,3.0,4.0,529.0,433.0,429.0,326.0,81.0,75.0,0
America Mineiro,Avai,6.0,3.0,9.0,4.0,18.0,10.0,3.0,3.0,14.0,5.0,4.0,5.0,16.0,17.0,7.0,7.0,0.0,2.0,48.0,52.0,1.0,0.0,0.0,0.0,2.0,3.0,372.0,422.0,286.0,335.0,77.0,79.0,2
America Mineiro,Avai,6.0,3.0,9.0,4.0,18.0,10.0,3.0,3.0,14.0,5.0,4.0,5.0,16.0,17.0,7.0,7.0,0.0,2.0,48.0,52.0,1.0,0.0,0.0,0.0,2.0,3.0,372.0,422.0,286.0,335.0,77.0,79.0,2
America Mineiro,Coritiba,5.0,8.0,6.0,4.0,17.0,15.0,6.0,3.0,9.0,7.0,8.0,8.0,17.0,12.0,3.0,3.0,3.0,1.0,49.0,51.0,0.0,3.0,0.0,0.0,6.0,3.0,395.0,415.0,291.0,304.0,74.0,73.0,2
America Mineiro,Coritiba,10.0,2.0,7.0,5.0,25.0,11.0,8.0,4.0,14.0,5.0,11.0,6.0,19.0,8.0,4.0,5.0,0.0,4.0,51.0,49.0,2.0,4.0,0.0,0.0,2.0,8.0,424.0,403.0,349.0,322.0,82.0,80.0,2
America Mineiro,Goias,5.0,3.0,7.0,10.0,21.0,20.0,9.0,7.0,12.0,10.0,9.0,10.0,14.0,8.0,11.0,3.0,2.0,2.0,52.0,48.0,2.0,1.0,0.0,0.0,3.0,4.0,413.0,374.0,321.0,294.0,78.0,79.0,2
America Mineiro,Goias,5.0,3.0,7.0,10.0,21.0,20.0,9.0,7.0,12.0,10.0,9.0,10.0,14.0,8.0,11.0,3.0,2.0,2.0,52.0,48.0,2.0,1.0,0.0,0.0,3.0,4.0,413.0,374.0,321.0,294.0,78.0,79.0,2
America Mineiro,Atletico-MG,4.0,4.0,8.0,2.0,17.0,7.0,5.0,1.0,6.0,5.0,11.0,2.0,19.0,17.0,2.0,4.0,3.0,5.0,57.0,43.0,3.0,3.0,0.0,0.0,3.0,4.0,476.0,354.0,385.0,263.0,81.0,74.0,0
America Mineiro,Atletico-MG,3.0,4.0,5.0,5.0,17.0,12.0,9.0,3.0,8.0,8.0,9.0,4.0,13.0,7.0,11.0,6.0,3.0,1.0,47.0,53.0,2.0,2.0,0.0,0.0,1.0,2.0,434.0,504.0,358.0,421.0,82.0,84.0,0
America Mineiro,Atletico-MG,2.0,5.0,8.0,6.0,12.0,13.0,2.0,2.0,7.0,7.0,5.0,6.0,16.0,17.0,8.0,10.0,2.0,0.0,50.0,50.0,1.0,1.0,0.0,0.0,5.0,2.0,378.0,401.0,290.0,306.0,77.0,76.0,0
America Mineiro,Atletico-MG,5.0,4.0,3.0,10.0,9.0,16.0,1.0,2.0,8.0,3.0,1.0,13.0,23.0,14.0,6.0,1.0,0.0,1.0,43.0,57.0,4.0,4.0,0.0,0.0,3.0,4.0,310.0,422.0,227.0,331.0,73.0,78.0,1
America Mineiro,Botafogo,3.0,1.0,1.0,3.0,8.0,7.0,4.0,3.0,5.0,3.0,3.0,4.0,16.0,12.0,5.0,7.0,1.0,5.0,43.0,57.0,2.0,3.0,0.0,0.0,1.0,1.0,374.0,493.0,274.0,380.0,73.0,77.0,2
America Mineiro,Botafogo,2.0,1.0,6.0,6.0,14.0,9.0,6.0,2.0,9.0,3.0,5.0,6.0,20.0,11.0,5.0,2.0,1.0,5.0,43.0,57.0,2.0,4.0,0.0,0.0,1.0,1.0,422.0,553.0,343.0,473.0,81.0,86.0,2
America Mineiro,Botafogo,4.0,5.0,5.0,2.0,12.0,8.0,3.0,1.0,6.0,5.0,6.0,3.0,19.0,9.0,3.0,5.0,3.0,1.0,42.0,58.0,2.0,1.0,0.0,0.0,4.0,3.0,374.0,516.0,278.0,427.0,74.0,83.0,1
America Mineiro,Vitoria,4.0,1.0,5.0,4.0,12.0,7.0,3.0,2.0,6.0,3.0,6.0,4.0,22.0,18.0,4.0,1.0,1.0,3.0,53.0,47.0,4.0,3.0,0.0,1.0,0.0,4.0,420.0,373.0,348.0,299.0,83.0,80.0,1
America Mineiro,Vitoria,8.0,5.0,5.0,7.0,15.0,14.0,2.0,2.0,11.0,6.0,4.0,8.0,14.0,12.0,8.0,7.0,0.0,3.0,40.0,60.0,3.0,2.0,1.0,0.0,4.0,6.0,305.0,445.0,209.0,354.0,69.0,80.0,2
America Mineiro,Santa Cruz,3.0,9.0,3.0,3.0,10.0,14.0,4.0,2.0,7.0,11.0,3.0,3.0,9.0,10.0,4.0,2.0,2.0,2.0,66.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,650.0,337.0,570.0,251.0,88.0,74.0,0
America Mineiro,Santa Cruz,3.0,9.0,3.0,3.0,10.0,14.0,4.0,2.0,7.0,11.0,3.0,3.0,9.0,10.0,4.0,2.0,2.0,2.0,66.0,34.0,2.0,2.0,0.0,0.0,6.0,3.0,650.0,337.0,570.0,251.0,88.0,74.0,0
America Mineiro,Bahia,3.0,3.0,6.0,9.0,10.0,15.0,1.0,3.0,7.0,6.0,3.0,9.0,19.0,21.0,1.0,4.0,3.0,2.0,47.0,53.0,2.0,3.0,0.0,1.0,3.0,2.0,382.0,407.0,285.0,322.0,75.0,79.0,2
America Mineiro,Bahia,5.0,3.0,6.0,7.0,15.0,13.0,4.0,3.0,7.0,10.0,8.0,3.0,12.0,22.0,8.0,7.0,3.0,2.0,54.0,46.0,1.0,2.0,0.0,0.0,3.0,5.0,380.0,322.0,285.0,224.0,75.0,70.0,1
America Mineiro,Atletico Goianiense,4.0,1.0,12.0,8.0,22.0,13.0,6.0,4.0,10.0,6.0,12.0,7.0,7.0,14.0,2.0,5.0,2.0,1.0,58.0,42.0,1.0,1.0,0.0,0.0,1.0,4.0,501.0,355.0,412.0,258.0,82.0,73.0,1
America Mineiro,Atletico Goianiense,9.0,3.0,14.0,1.0,36.0,4.0,13.0,0.0,19.0,2.0,17.0,2.0,14.0,12.0,17.0,5.0,0.0,3.0,60.0,40.0,3.0,2.0,0.0,1.0,2.0,8.0,422.0,318.0,347.0,235.0,82.0,74.0,1
America Mineiro,Parana,1.0,2.0,10.0,2.0,17.0,8.0,6.0,4.0,11.0,4.0,6.0,4.0,10.0,10.0,13.0,6.0,8.0,1.0,65.0,35.0,4.0,1.0,1.0,1.0,1.0,1.0,508.0,277.0,422.0,184.0,83.0,66.0,0
America Mineiro,Parana,1.0,2.0,10.0,2.0,17.0,8.0,6.0,4.0,11.0,4.0,6.0,4.0,10.0,10.0,13.0,6.0,8.0,1.0,65.0,35.0,4.0,1.0,1.0,1.0,1.0,1.0,508.0,277.0,422.0,184.0,83.0,66.0,0
America Mineiro,Ceara,0.0,3.0,4.0,4.0,7.0,12.0,3.0,5.0,4.0,6.0,3.0,6.0,16.0,10.0,3.0,4.0,2.0,1.0,58.0,42.0,1.0,1.0,0.0,0.0,2.0,0.0,615.0,423.0,526.0,346.0,86.0,82.0,1
America Mineiro,Ceara,4.0,2.0,6.0,1.0,19.0,6.0,9.0,3.0,10.0,1.0,9.0,5.0,19.0,13.0,9.0,2.0,2.0,1.0,38.0,62.0,1.0,2.0,0.0,0.0,2.0,2.0,285.0,481.0,204.0,373.0,72.0,78.0,2
America Mineiro,Ceara,3.0,3.0,9.0,2.0,15.0,6.0,3.0,1.0,9.0,3.0,6.0,3.0,18.0,20.0,4.0,4.0,3.0,0.0,57.0,43.0,2.0,3.0,0.0,0.0,1.0,3.0,442.0,338.0,348.0,235.0,79.0,70.0,0
America Mineiro,Fortaleza EC,7.0,7.0,9.0,3.0,23.0,11.0,7.0,1.0,14.0,9.0,9.0,2.0,13.0,19.0,7.0,5.0,1.0,2.0,46.0,54.0,0.0,5.0,0.0,0.0,6.0,5.0,334.0,401.0,239.0,307.0,72.0,77.0,2
America Mineiro,Fortaleza EC,7.0,4.0,5.0,3.0,19.0,9.0,7.0,2.0,13.0,6.0,6.0,3.0,10.0,24.0,4.0,8.0,1.0,1.0,67.0,33.0,1.0,4.0,0.0,1.0,2.0,6.0,457.0,233.0,375.0,151.0,82.0,65.0,0
America Mineiro,RB Bragantino,3.0,3.0,5.0,3.0,14.0,10.0,6.0,4.0,5.0,4.0,9.0,6.0,14.0,15.0,9.0,0.0,2.0,2.0,50.0,50.0,2.0,0.0,0.0,0.0,1.0,3.0,440.0,449.0,357.0,356.0,81.0,79.0,0
America Mineiro,RB Bragantino,4.0,6.0,14.0,7.0,25.0,16.0,7.0,3.0,13.0,9.0,12.0,7.0,8.0,18.0,10.0,4.0,2.0,1.0,55.0,45.0,3.0,2.0,0.0,0.0,2.0,4.0,489.0,403.0,412.0,332.0,84.0,82.0,0
America Mineiro,Juventude,2.0,3.0,7.0,4.0,12.0,8.0,3.0,1.0,9.0,4.0,3.0,4.0,17.0,16.0,8.0,3.0,0.0,1.0,54.0,46.0,3.0,2.0,1.0,0.0,2.0,1.0,459.0,401.0,388.0,330.0,85.0,82.0,1
America Mineiro,Juventude,9.0,4.0,9.0,3.0,22.0,13.0,4.0,6.0,12.0,5.0,10.0,8.0,19.0,11.0,5.0,5.0,2.0,2.0,46.0,54.0,3.0,0.0,0.0,1.0,3.0,5.0,378.0,444.0,307.0,364.0,81.0,82.0,2
America Mineiro,Cuiaba,6.0,3.0,7.0,2.0,20.0,8.0,7.0,3.0,12.0,4.0,8.0,4.0,16.0,16.0,3.0,2.0,2.0,3.0,57.0,43.0,1.0,1.0,0.0,0.0,3.0,6.0,411.0,324.0,341.0,246.0,83.0,76.0,1
America Mineiro,Cuiaba,6.0,2.0,7.0,1.0,16.0,5.0,3.0,2.0,9.0,3.0,7.0,2.0,11.0,11.0,8.0,4.0,3.0,4.0,52.0,48.0,0.0,1.0,0.0,0.0,1.0,4.0,446.0,416.0,340.0,317.0,76.0,76.0,2
